collected_at,hpid,dutyName,hvidate,hvec,hv2,hv3,hvoc,hvncc,hvgc,hvctayn,hvmriayn,hvangioayn,hvventiayn,hvamyn,hvs01
2026-08-03 02:03:01,A1100047,강남고려병원,20180503175041,10,,,3,,73,N,N1,N1,N,Y,10
2026-08-03 02:03:01,A1100038,한림대학교한강성심병원,20191119122409,30,,,5,,6,Y,Y,Y,Y,Y,30
2026-08-03 02:03:01,A1100152,은평연세병원,20180706100009,6,,,4,,,Y,Y,N1,Y,Y,6
2026-08-03 03:30:41,A1100043,강동경희대학교병원,20260803032518,8,,,17,2,138,Y,Y,Y,Y,Y,15
2026-08-03 03:30:41,A1100014,고려대학교의과대학부속구로병원,20260803032129,7,2,4,24,0,69,Y,Y,Y,Y,Y,29
2026-08-03 03:30:41,A1100013,한양대학교병원,20260803032259,16,1,4,16,4,220,Y,Y,Y,Y,Y,20
2026-08-03 03:30:41,A1100008,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),20260803032141,18,1,4,25,0,39,Y,Y,Y,Y,Y,30
2026-08-03 03:30:41,A1100005,이화여자대학교의과대학부속목동병원,20260803032055,15,0,6,13,16,109,Y,Y,Y,Y,Y,19
2026-08-03 03:30:41,A1100017,서울대학교병원,20260803032448,-1,1,8,53,6,212,Y,Y,Y,Y,Y,24
2026-08-03 03:30:41,A1100035,서울특별시서울의료원,20260803032500,12,0,,10,2,102,Y,Y,Y,Y,Y,19
2026-08-03 03:30:41,A1100015,연세대학교의과대학강남세브란스병원,20260803032317,14,,,23,1,104,Y,Y,Y,Y,Y,21
2026-08-03 03:30:41,A1100010,삼성서울병원,20260803032049,2,7,15,53,6,223,Y,Y,Y,Y,Y,52
2026-08-03 03:30:41,A1100028,성심의료재단강동성심병원,20260803032104,10,0,,13,2,133,Y,Y,Y,Y,Y,15
2026-08-03 03:30:41,A1100053,한국보훈복지의료공단중앙보훈병원,20260803032403,18,8,9,13,,187,Y,Y,Y,Y,Y,22
2026-08-03 03:30:41,A1120796,이화여자대학교의과대학부속서울병원,20260803032151,9,2,8,19,1,172,Y,Y,Y,Y,Y,14
2026-08-03 03:30:41,A1100041,의료법인서울효천의료재단에이치플러스양지병원,20260803032511,7,,,7,,42,Y,Y,Y,Y,Y,18
2026-08-03 03:30:41,A1100002,건국대학교병원,20260803032231,15,0,16,21,1,190,Y,Y,Y,Y,Y,20
2026-08-03 03:30:41,A1100016,인제대학교상계백병원,20260803032239,9,0,6,13,2,80,Y,Y,Y,Y,Y,16
2026-08-03 03:30:41,A1100048,노원을지대학교병원,20260803032102,15,2,3,11,1,227,Y,Y,Y,Y,Y,17
2026-08-03 03:30:41,A1100020,의료법인한전의료재단한일병원,20260803032504,13,,,8,,87,Y,Y,Y,Y,Y,21
2026-08-03 03:30:41,A1100001,경희대학교병원,20260803032516,9,,,16,2,172,Y,Y,Y,Y,Y,15
2026-08-03 03:30:41,A1100021,삼육서울병원,20260803032045,13,,,5,4,69,Y,Y,Y,Y,Y,13
2026-08-03 03:30:41,A1100040,서울특별시보라매병원,20260803032500,20,5,11,14,0,192,Y,Y,Y,Y,Y,31
2026-08-03 03:30:41,A1100003,중앙대학교병원,20260803032508,15,0,0,16,0,203,Y,Y,Y,Y,Y,22
2026-08-03 03:30:41,A1100007,연세대학교의과대학세브란스병원,20260803032143,16,10,5,3,12,340,Y,Y,Y,Y,Y,39
2026-08-03 03:30:41,A1100012,학교법인가톨릭학원가톨릭대학교서울성모병원,20260803032511,-4,6,14,32,9,191,Y,Y,Y,Y,Y,28
2026-08-03 03:30:41,A1100009,재단법인아산사회복지재단서울아산병원,20260803032215,22,1,11,4,11,265,Y,Y,Y,Y,Y,36
2026-08-03 03:30:41,A1100011,가톨릭대학교여의도성모병원,20260803032511,14,1,2,13,,58,Y,Y,Y,Y,Y,15
2026-08-03 03:30:41,A1100055,한림대학교강남성심병원,20260803032208,15,0,8,14,0,155,Y,Y,Y,Y,Y,20
2026-08-03 03:30:41,A1100054,성애의료재단성애병원,20260803032352,13,,,5,4,51,Y,Y,Y,Y,Y,15
2026-08-03 03:30:41,A1100004,순천향대학교부속서울병원,20260803032424,18,,,14,-1,144,Y,Y,Y,Y,Y,20
2026-08-03 03:30:41,A1121013,가톨릭대학교은평성모병원,20260803032509,16,0,1,19,4,149,Y,Y,Y,Y,Y,24
2026-08-03 03:30:41,A1100006,강북삼성병원,20260803032531,14,,1,16,-1,90,Y,Y,Y,Y,Y,15
2026-08-03 03:30:41,A1100052,국립중앙의료원,20260803032505,15,,0,12312,,786,Y,Y,Y,Y,Y,15
2026-08-03 03:30:41,A1100036,부민병원,20260803032142,9,,,8,,23,Y,Y,Y,Y,Y,10
2026-08-03 03:30:41,A1100051,혜민병원,20260803032153,9,,,5,,20,Y,Y,N1,Y,Y,9
2026-08-03 03:30:41,A1100026,구로성심병원,20260803032531,8,,,3,,32,Y,Y,N1,Y,Y,9
2026-08-03 03:30:41,A1100049,희명병원,20260803032248,8,,,4,,117,Y,Y,N1,Y,Y,10
2026-08-03 03:30:41,A1100027,한국원자력의학원원자력병원,20260803032512,8,,,10,,239,Y,Y,Y,Y,Y,9
2026-08-03 03:30:41,A1100022,서울특별시동부병원,20260803032520,5,,,3,,29,Y,Y,N1,Y,Y,8
2026-08-03 03:30:41,A1100050,서울성심병원,20260803032412,16,,,6,,82,Y,Y,N1,Y,Y,17
2026-08-03 03:30:41,A1100025,의료법인동신의료재단동신병원,20260803032431,6,,,3,,41,Y,Y,N,Y,Y,9
2026-08-03 03:30:41,A1122033,기쁨병원,20260803032442,3,,,8,,75,Y,Y,Y,Y,Y,4
2026-08-03 03:30:41,A1100039,경찰병원,20260803032502,3,,,7,,134,Y,Y,N1,Y,Y,3
2026-08-03 03:30:41,A1100019,홍익병원,20260803032300,8,,,4,,69,Y,Y,Y,Y,Y,9
2026-08-03 03:30:41,A1100223,서울특별시서남병원,20260803032000,17,,,4,,36,Y,Y,N1,Y,Y,17
2026-08-03 03:30:41,A1100024,명지성모병원,20260803032407,8,,,3,,75,Y,Y,Y,Y,Y,8
2026-08-03 03:30:41,A1100037,대림성모병원,20260803032153,8,,,4,,45,Y,Y,N1,Y,Y,8
2026-08-03 03:30:41,A1100045,씨엠병원,20260803031500,9,,,5,,45,Y,Y,N1,Y,Y,9
2026-08-03 03:30:41,A1100023,의료법인청구성심병원,20260803032430,9,,,3,,13,Y,Y,N1,Y,Y,10
2026-08-03 03:30:41,A1100029,서울적십자병원,20260803032331,8,,,6,,74,Y,Y,N1,Y,Y,10
2026-08-03 03:30:41,A1100032,세란병원,20260803032457,10,,,13,,39,Y,Y,N1,Y,Y,10
2026-08-03 03:30:41,A1100075,의료법인풍산의료재단동부제일병원,20260803032032,7,,,2,,23,Y,N,N1,Y,Y,7
2026-08-03 03:30:41,A1100044,녹색병원,20260803032502,4,,,3,,83,Y,Y,N1,Y,Y,5
2026-08-03 03:30:41,A1100030,의료법인성화의료재단대한병원,20210602182749,5,,,3,,54,Y,Y,Y,Y,Y,7
2026-08-03 03:30:41,A1100047,강남고려병원,20180503175041,10,,,3,,73,N,N1,N1,N,Y,10
2026-08-03 03:30:41,A1100038,한림대학교한강성심병원,20191119122409,30,,,5,,6,Y,Y,Y,Y,Y,30
2026-08-03 03:30:41,A1100152,은평연세병원,20180706100009,6,,,4,,,Y,Y,N1,Y,Y,6
